title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
Solitaire Dungeon Escape,Wii U,Jose Varela,"['Miscellaneous', 'Board / Card Game']",E,"Jun 18, 2015",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2015-06-18
Sonic & All-Stars Racing Transformed,Wii U,Sumo Digital,"['Driving', 'Racing', 'Arcade', 'Kart', 'Other', 'Kart', 'Automobile']",E10+,"Nov 18, 2012",78,Generally favorable reviews,16,6,0,8.1,Generally favorable reviews,134.0,19,15,81.0,2012-11-18
Sonic Boom: Rise of Lyric,Wii U,Big Red Button Entertainment,"['General', 'Action', 'Platformer', '3D']",E10+,"Nov 11, 2014",32,Generally unfavorable reviews,0,4,24,3.6,Generally unfavorable reviews,174.0,70,462,36.0,2014-11-11
Sonic: Lost World,Wii U,Sonic Team,"['Action', 'Platformer', 'Platformer', '3D', '3D']",E10+,"Oct 29, 2013",63,Mixed or average reviews,22,33,9,7.2,Mixed or average reviews,322.0,186,92,72.0,2013-10-29
Soon Shine,Wii U,"Dahku Creations, Dahku","['Puzzle', 'Action']",E,"Aug 14, 2014",0,No score yet,0,2,1,0.0,No user score yet,0.0,2,1,0.0,2014-08-14
Soul Axiom,Wii U,Wales Interactive,"['Adventure', '3D', 'First-Person']",T,"Sep 29, 2016",45,Generally unfavorable reviews,0,1,3,0.0,No user score yet,1.0,0,0,0.0,2016-09-29
Space Hulk,Wii U,Hoplite Research,"['Strategy', 'Turn-Based', 'General']",T,"Jan 14, 2016",53,Mixed or average reviews,0,3,1,7.5,Generally favorable reviews,7.0,1,2,75.0,2016-01-14
Space Hunted,Wii U,Ultra Dolphin Revolution,"['Action', 'Platformer', '2D']",E,"Jul  6, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,1,0.0,2017-07-06
Space Hunted: The Lost Levels,Wii U,Ultra Dolphin Revolution,"['Action', 'Platformer', '2D']",,"Feb 13, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2020-02-13
Space Intervention,Wii U,VG && IG,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E,"Oct 17, 2019",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2019-10-17
SpaceRoads,Wii U,Wurd Industries,"['Action', 'Platformer', '2D']",E,"May  5, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-05-05
Spellcaster's Assistant,Wii U,Ultra Dolphin Revolution,"['Action', 'General']",E,"Mar 29, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-03-29
SPHERE SLICE,Wii U,RCMADIAX,"['Action', 'General']",E,"Jun  1, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,1,0.0,2017-06-01
SphereZor,Wii U,James Guard,"['Action', 'General', 'Arcade']",E,"Sep  8, 2016",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0,0.0,2016-09-08
Spheroids,Wii U,Eclipse Games,"['Action', 'Platformer', '2D']",E,"Jan  5, 2017",0,No score yet,0,2,1,0.0,No user score yet,0.0,2,1,0.0,2017-01-05
Spikey Walls,Wii U,RCMADIAX,"['Action', 'Platformer', '2D']",E,"Sep 18, 2014",0,No score yet,0,0,3,0.9,Overwhelming dislike,0.0,1,9,9.0,2014-09-18
Spin the Bottle: Bumpie's Party,Wii U,Redgrim AB,"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']",E,"Aug  8, 2013",75,Generally favorable reviews,4,6,0,7.7,Generally favorable reviews,15.0,5,3,77.0,2013-08-08
Splashy Duck,Wii U,RCMADIAX,"['Action', 'Arcade']",E,"Jun 23, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-06-23
Splatoon,Wii U,Nintendo,"['Fantasy', 'Action', 'Shooter', 'Third-Person', 'Arcade']",E10+,"May 29, 2015",81,Generally favorable reviews,75,13,0,8.7,Generally favorable reviews,0.0,101,90,87.0,2015-05-29
SpongeBob SquarePants: Plankton's Robotic Revenge,Wii U,Behaviour Interactive,"['Action', 'Action Adventure', 'Fantasy', 'General', 'Platformer', 'Fantasy', '3D']",E10+,"Oct 22, 2013",0,No score yet,0,0,1,5.3,Mixed or average reviews,10.0,1,12,53.0,2013-10-22
Sportsball,Wii U,TOO DX,"['Action', 'Sports', 'General']",E,"Nov  6, 2014",78,Generally favorable reviews,4,2,0,7.8,Generally favorable reviews,12.0,0,3,78.0,2014-11-06
Spot the Differences! Party,Wii U,Sanuk Games,"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']",E,"Sep  5, 2013",0,No score yet,0,0,3,3.1,Generally unfavorable reviews,1.0,2,4,31.0,2013-09-05
Spy Chameleon,Wii U,EnjoyUp Games,"['Puzzle', 'Action', 'General']",E,"Dec 25, 2014",80,Generally favorable reviews,5,1,0,7.3,Mixed or average reviews,14.0,6,4,73.0,2014-12-25
Squids Odyssey,Wii U,The Game Bakers,"['Role-Playing', 'Console-style RPG', 'Japanese-Style']",E,"May 22, 2014",68,Mixed or average reviews,8,5,1,7.1,Mixed or average reviews,4.0,3,1,71.0,2014-05-22
Star Fox Guard,Wii U,"Nintendo, PlatinumGames","['Action', 'First-Person', 'Sci-Fi', 'Shooter', 'Strategy', 'Real-Time', 'Defense']",E10+,"Apr 22, 2016",74,Mixed or average reviews,20,13,0,7.4,Mixed or average reviews,69.0,15,18,74.0,2016-04-22
Star Fox Zero,Wii U,PlatinumGames,"['Action', 'Third-Person', 'Shooter', 'Modern', 'Rail', 'Simulation', 'Space', 'Combat']",E10+,"Apr 22, 2016",69,Mixed or average reviews,36,43,3,7.4,Mixed or average reviews,520.0,105,141,74.0,2016-04-22
Star Fox Zero Double Pack,Wii U,"Nintendo, PlatinumGames","['Miscellaneous', 'Compilation']",E10+,"Apr 22, 2016",0,No score yet,1,0,0,8.0,Generally favorable reviews,14.0,0,3,80.0,2016-04-22
Star Ghost,Wii U,Squarehead Studios,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E10+,"Mar 10, 2016",0,No score yet,2,1,0,0.0,No user score yet,2.0,0,0,0.0,2016-03-10
Star Sky,Wii U,JMJ,"['Simulation', 'General']",E,"Sep 10, 2015",48,Generally unfavorable reviews,0,2,2,0.0,No user score yet,0.0,2,2,0.0,2015-09-10
Star Sky 2,Wii U,Marten Jonsson,"['Action', 'Platformer', '2D']",E,"Jun 23, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-06-23
Star Splash: Shattered Star,Wii U,Snails Animation,"['Action', 'Platformer', '2D']",E,"Feb  2, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-02
Star Wars Pinball,Wii U,Zen Studios,"['Action', 'Miscellaneous', 'Parlor', 'Pinball', 'Pinball']",E10+,"Jul 11, 2013",83,Generally favorable reviews,12,1,0,7.2,Mixed or average reviews,22.0,5,6,72.0,2013-07-11
Star Wars Pinball: Balance of the Force,Wii U,Zen Studios,"['Action', 'Miscellaneous', 'Parlor', 'Pinball']",E10+,"May 13, 2014",0,No score yet,2,0,0,0.0,No user score yet,1.0,0,0,0.0,2014-05-13
Star Wars Pinball: Heroes Within,Wii U,Zen Studios,"['Action', 'Pinball']",,"Apr 30, 2015",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0,0.0,2015-04-30
Starwhal,Wii U,Breakfall,"['Action', 'Fighting', '2D']",E10+,"Sep 24, 2015",66,Mixed or average reviews,1,4,1,6.5,Mixed or average reviews,2.0,1,1,65.0,2015-09-24
Stealth Inc 2: A Game of Clones,Wii U,Curve Digital,"['Action', 'Platformer', '2D']",T,"Oct 30, 2014",82,Generally favorable reviews,18,3,0,7.9,Generally favorable reviews,35.0,8,6,79.0,2014-10-30
SteamWorld Collection,Wii U,Image & Form,"['Miscellaneous', 'Compilation']",E10+,"Nov 15, 2016",0,No score yet,0,0,0,0.0,No user score yet,3.0,0,0,0.0,2016-11-15
SteamWorld Dig,Wii U,Image & Form,"['Action', 'Action Adventure', 'General', 'Platformer', '2D', '']",E10+,"Aug 28, 2014",83,Generally favorable reviews,11,2,0,8.0,Generally favorable reviews,50.0,14,6,80.0,2014-08-28
SteamWorld Heist,Wii U,Image & Form,"['Strategy', 'Turn-Based', 'General']",E10+,"Oct 20, 2016",87,Generally favorable reviews,6,1,0,8.0,Generally favorable reviews,20.0,3,3,80.0,2016-10-20
SteamWorld Heist: The Outsider,Wii U,Image & Form,"['Strategy', 'Turn-Based', 'General']",E10+,"Sep 30, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-30
STEEL LORDS,Wii U,nuGAME,"['Action', 'Fighting', '2D']",T,"Jul  7, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-07-07
STEEL RIVALS,Wii U,nuGAME,"['Action', 'Fighting', '2D']",T,"Mar  3, 2016",19,Overwhelming dislike,0,0,5,2.6,Generally unfavorable reviews,5.0,2,18,26.0,2016-03-03
Stick it to the Man!,Wii U,Zoink!,"['Action', 'Platformer', '3D']",T,"May  1, 2014",81,Generally favorable reviews,10,1,0,7.6,Generally favorable reviews,18.0,5,4,76.0,2014-05-01
Stone Shire,Wii U,Finger Gun Games,"['Action Adventure', 'Sandbox']",E10+,"May 21, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,1,0.0,2015-05-21
Sudoku and Permudoku,Wii U,Diplodocus Games,"['Puzzle', 'Logic']",E,"May  5, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-05-05
Sudoku Party,Wii U,Lightwood Games,"['Puzzle', 'Logic']",E,"Mar 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-16
Super Destronaut,Wii U,Petite Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E,"Mar 19, 2015",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0,0.0,2015-03-19
Super Destronaut 2: Go Duck Yourself,Wii U,Petite Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E,"Oct 20, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-10-20
Super Hero Math,Wii U,Skunk Software,"['Miscellaneous', 'Edutainment']",E,"Sep  1, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-09-01
Super Mario 3D World,Wii U,Nintendo,"['Platformer', '3D', 'Action', 'Platformer', '3D']",E,"Nov 22, 2013",93,Universal acclaim,81,2,0,8.9,Generally favorable reviews,0.0,139,108,89.0,2013-11-22
Super Mario Maker,Wii U,Nintendo,"['Action', 'Platformer', '2D']",E,"Sep 11, 2015",88,Generally favorable reviews,81,4,0,8.7,Generally favorable reviews,777.0,66,49,87.0,2015-09-11
Super Meat Boy,Wii U,BlitWorks,"['Action', 'Platformer', '2D']",T,"May 12, 2016",83,Generally favorable reviews,4,1,0,7.2,Mixed or average reviews,16.0,1,5,72.0,2016-05-12
SUPER ROBO MOUSE,Wii U,RCMADIAX,"['Action', 'General']",E10+,"Apr  7, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-04-07
Super Smash Bros. for Nintendo 3DS / Wii U: Mewtwo,Wii U,Bandai Namco Games,"['Action', 'Fighting', '2D']",,"Apr 28, 2015",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2015-04-28
Super Smash Bros. for Wii U,Wii U,Bandai Namco Games,"['Action', 'Fighting', 'Fighting', '3D', '2D', '2D', '3D']",E10+,"Nov 21, 2014",92,Universal acclaim,76,1,0,8.9,Generally favorable reviews,0.0,117,125,89.0,2014-11-21
Super Toy Cars,Wii U,Eclipse Games,"['Driving', 'Racing', 'Arcade', 'Automobile']",E,"Jul 24, 2014",56,Mixed or average reviews,0,11,2,7.4,Mixed or average reviews,3.0,4,0,74.0,2014-07-24
Super Ultra Star Shooter,Wii U,Ultra Dolphin Revolution,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E,"Sep 28, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-09-28
Surfin' Sam: Attack of the Aqualites,Wii U,Slyon Studios LLC,"['Action', 'Platformer', '2D']",E10+,"Aug 11, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-08-11
Suspension Railroad Simulator,Wii U,Joindots,"['Simulation', 'Vehicle', 'Train']",E,"Apr 23, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2015-04-23
SWAP BLOCKS,Wii U,WizByte Games,"['Puzzle', 'Action', 'Matching']",E,"Jun  1, 2017",0,No score yet,0,1,0,0.0,No user score yet,0.0,0,1,0.0,2017-06-01
Swap Fire,Wii U,Midnight Status,"['Action', 'Shooter', 'First-Person', 'Arcade']",E10+,"Nov 18, 2016",0,No score yet,0,1,0,6.8,Mixed or average reviews,3.0,1,1,68.0,2016-11-18
Sweetest Thing,Wii U,"Joindots, Seven Sails","['Miscellaneous', 'Board / Card Game']",E,"May 19, 2016",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,2,0.0,2016-05-19
Swords & Soldiers HD,Wii U,Two Tribes,"['Strategy', 'General']",T,"May 22, 2014",78,Generally favorable reviews,9,2,0,6.7,Mixed or average reviews,14.0,12,6,67.0,2014-05-22
Swords & Soldiers II,Wii U,Ronimo Games,"['Strategy', 'General']",T,"May 21, 2015",75,Generally favorable reviews,14,9,1,7.9,Generally favorable reviews,20.0,1,4,79.0,2015-05-21
Tabletop Gallery,Wii U,RCMADIAX,"['Miscellaneous', 'Puzzle', 'General', 'Board / Card Game']",E,"Jan  7, 2016",0,No score yet,0,1,2,0.0,No user score yet,0.0,1,2,0.0,2016-01-07
Tachyon Project,Wii U,Eclipse Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E,"May 12, 2016",0,No score yet,0,3,0,0.0,No user score yet,1.0,0,0,0.0,2016-05-12
Tadpole Treble,Wii U,BitFinity,"['Action', 'Rhythm', 'Music']",E,"Aug 11, 2016",85,Generally favorable reviews,5,0,0,7.5,Generally favorable reviews,7.0,2,2,75.0,2016-08-11
Tallowmere,Wii U,Chris McFarland,"['Action', 'Platformer', '2D']",T,"Sep  1, 2016",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0,0.0,2016-09-01
Tank! Tank! Tank!,Wii U,Namco Bandai Games,"['Action', 'General', 'Simulation', 'Driving', 'Car Combat', 'Car Combat', 'Vehicle', 'Combat']",E10+,"Nov 18, 2012",45,Generally unfavorable reviews,0,17,20,5.9,Mixed or average reviews,23.0,27,20,59.0,2012-11-18
Tap Tap Arcade,Wii U,RCMADIAX,"['Miscellaneous', 'Compilation']",E,"Feb 18, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-02-18
Tap Tap Arcade 2,Wii U,RCMADIAX,"['Miscellaneous', 'Compilation']",E,"Jul  7, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-07-07
Tekken Tag Tournament 2: Wii U Edition,Wii U,Namco Bandai Games,"['Action', 'Fighting', 'Fighting', '3D', '3D']",T,"Nov 18, 2012",83,Generally favorable reviews,26,2,0,8.0,Generally favorable reviews,84.0,14,10,80.0,2012-11-18
Temple of Yog,Wii U,CHUDCHUD INDUSTRIES,"['Action', 'General']",E10+,"Dec 16, 2015",54,Mixed or average reviews,0,6,1,7.6,Generally favorable reviews,5.0,2,2,76.0,2015-12-16
Tengami,Wii U,Nyamyam,"['Adventure', 'General']",E,"Nov 13, 2014",70,Mixed or average reviews,7,7,1,9.6,Universal acclaim,0.0,8,46,96.0,2014-11-13
Terraria,Wii U,"Engine Software, Re-Logic","['Action', 'Action Adventure', 'Platformer', 'Sandbox', '2D']",T,"Jun 16, 2016",0,No score yet,2,1,0,7.3,Mixed or average reviews,8.0,2,2,73.0,2016-06-16
Teslagrad,Wii U,Rain Games,"['Action', 'Platformer', 'Platformer', '2D', '2D']",E,"Sep 11, 2014",79,Generally favorable reviews,11,4,0,8.1,Generally favorable reviews,39.0,6,4,81.0,2014-09-11
Teslapunk,Wii U,klutzGames,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E,"Dec  8, 2016",62,Mixed or average reviews,1,4,0,0.0,No user score yet,1.0,0,0,0.0,2016-12-08
Test Your Mind,Wii U,XenoHorizon,"['Miscellaneous', 'Party / Minigame']",E,"Nov 12, 2015",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2015-11-12
Tetraminos,Wii U,Sanuk Games,"['Puzzle', 'Stacking']",E,"Sep  8, 2016",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0,0.0,2016-09-08
Tetrobot and Co.,Wii U,Swing Swing Submarine,"['Puzzle', 'Action']",E,"Oct 30, 2014",77,Generally favorable reviews,6,2,0,7.9,Generally favorable reviews,14.0,2,2,79.0,2014-10-30
The Amazing Spider-Man,Wii U,Beenox,"['Action', 'Action Adventure', 'General', 'General', 'Open-World']",T,"Mar  5, 2013",66,Mixed or average reviews,3,4,0,6.8,Mixed or average reviews,21.0,16,6,68.0,2013-03-05
The Amazing Spider-Man 2,Wii U,Beenox,"['Action', 'Action Adventure', 'General', 'General', 'Open-World']",T,"Apr 29, 2014",58,Mixed or average reviews,0,4,1,6.1,Mixed or average reviews,17.0,2,10,61.0,2014-04-29
The Beggar's Ride,Wii U,Bad Seed,"['Puzzle', 'General']",E,"May  5, 2016",0,No score yet,2,1,0,0.0,No user score yet,2.0,1,0,0.0,2016-05-05
The Binding of Isaac: Rebirth,Wii U,Nicalis,"['Action', 'Action Adventure', 'Shooter', 'Survival', ""Shoot-'Em-Up"", 'Top-Down']",M,"Jul 23, 2015",0,No score yet,3,0,0,7.8,Generally favorable reviews,14.0,4,3,78.0,2015-07-23
The Book of Unwritten Tales 2,Wii U,KING Art,"['Adventure', 'Point-and-Click']",T,"May 10, 2016",0,No score yet,0,2,0,9.3,Universal acclaim,3.0,1,0,93.0,2016-05-10
The Bridge,Wii U,Ty Taylor and Mario Castaneda,"['Puzzle', 'General', 'Logic']",E,"Aug 20, 2015",78,Generally favorable reviews,4,2,0,0.0,No user score yet,1.0,2,0,0.0,2015-08-20
The Cave,Wii U,Double Fine Productions,"['Action', 'Platformer', 'Platformer', '2D', '2D']",T,"Jan 22, 2013",72,Mixed or average reviews,3,4,1,7.3,Mixed or average reviews,31.0,14,8,73.0,2013-01-22
The Deer God,Wii U,"Cinopt Studios LLC, Mobot Studios Inc","['Action', 'Platformer', '2D']",T,"Apr 28, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,1,0,0.0,2016-04-28
The Delusions of Von Sottendorff and His Squared Mind,Wii U,"Abylight, Delirium Studios Evolution S.L.","['Puzzle', 'Logic']",,"Dec 17, 2015",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2015-12-17
The Fall,Wii U,Over The Moon,"['Action Adventure', 'Sci-Fi', 'General']",T,"Aug 26, 2014",72,Mixed or average reviews,4,5,0,8.1,Generally favorable reviews,18.0,5,1,81.0,2014-08-26
The First Skunk Bundle,Wii U,Skunk Software,"['Miscellaneous', 'Party / Minigame']",M,"Sep  1, 2016",0,No score yet,0,0,0,2.6,Generally unfavorable reviews,1.0,0,4,26.0,2016-09-01
The Gem Collector,Wii U,TreeFall Studios,"['Action', 'Platformer', '2D']",E,"Sep  8, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-08
The Girl and the Robot,Wii U,Flying Carpets Games,"['Action Adventure', 'General', 'Linear']",E10+,"May 25, 2017",0,No score yet,0,0,0,0.0,No user score yet,2.0,0,1,0.0,2017-05-25
The Grumpy Reaper,Wii U,EnjoyUp Games,"['Action Adventure', 'General']",E10+,"Mar 10, 2016",55,Mixed or average reviews,0,3,1,0.0,No user score yet,0.0,3,1,0.0,2016-03-10
The Legend of Zelda: Breath of the Wild,Wii U,Nintendo,"['Fantasy', 'Fantasy', 'Action Adventure', 'Open-World']",E10+,"Mar  3, 2017",96,Universal acclaim,13,0,0,8.3,Generally favorable reviews,0.0,216,324,83.0,2017-03-03
The Legend of Zelda: Breath of the Wild - The Champions' Ballad,Wii U,Nintendo,"['Action Adventure', 'Open-World']",E10+,"Dec  7, 2017",0,No score yet,0,0,0,8.8,Generally favorable reviews,42.0,3,4,88.0,2017-12-07
The Legend of Zelda: Breath of the Wild - The Master Trials,Wii U,Nintendo,"['Action Adventure', 'Open-World']",E10+,"Jun 30, 2017",0,No score yet,1,0,0,8.6,Generally favorable reviews,39.0,1,6,86.0,2017-06-30
The Legend of Zelda: The Wind Waker HD,Wii U,"Nintendo, HexaDrive","['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']",E10+,"Sep 20, 2013",90,Universal acclaim,70,0,0,9.0,Universal acclaim,0.0,46,76,90.0,2013-09-20
The Legend of Zelda: Twilight Princess HD,Wii U,"Tantalus, Tantatus, Nintendo","['Action Adventure', 'General', 'Open-World']",T,"Mar  4, 2016",86,Generally favorable reviews,70,4,0,8.6,Generally favorable reviews,474.0,27,45,86.0,2016-03-04
The LEGO Movie Videogame,Wii U,TT Games,"['Fantasy', 'Action Adventure', 'General', 'Fantasy']",E10+,"Feb  7, 2014",68,Mixed or average reviews,2,3,0,7.7,Generally favorable reviews,21.0,6,2,77.0,2014-02-07
The Letter,Wii U,"TreeFallStudios, TreeFall Studios","['Adventure', '3D', 'First-Person', 'Modern']",T,"Jul 10, 2014",14,Overwhelming dislike,0,0,4,2.2,Generally unfavorable reviews,8.0,2,36,22.0,2014-07-10
The Mysterious Cities of Gold: Secret Paths,Wii U,Neko Entertainment,"['Miscellaneous', 'Puzzle', 'General', 'Puzzle', 'General']",E,"Nov 21, 2013",60,Mixed or average reviews,1,4,2,7.7,Generally favorable reviews,3.0,2,1,77.0,2013-11-21
The Peanuts Movie: Snoopy's Grand Adventure,Wii U,"Activision, Behaviour Interactive","['Action Adventure', 'General', 'Action', 'Platformer', '2D']",E,"Nov  3, 2015",0,No score yet,0,3,0,5.2,Mixed or average reviews,3.0,0,2,52.0,2015-11-03
The Perplexing Orb,Wii U,TreeFall Studios,"['Action', 'Platformer', '3D']",E,"Jan 14, 2016",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2016-01-14
The Pinball Arcade,Wii U,Farsight Studios,"['Action', 'Pinball']",E10+,"Apr 21, 2016",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0,0.0,2016-04-21
The Quiet Collection,Wii U,Nostatic Software,"['Miscellaneous', 'Compilation']",E10+,"Jul 23, 2015",64,Mixed or average reviews,2,3,1,0.0,No user score yet,0.0,1,0,0.0,2015-07-23
The Rivers of Alice (Extended Version),Wii U,Delirium Studios,"['Action', 'Adventure', 'General']",E,"Oct  1, 2015",69,Mixed or average reviews,3,3,0,6.6,Mixed or average reviews,6.0,0,2,66.0,2015-10-01
The Smurfs 2,Wii U,WayForward,"['Action', 'Platformer', 'Platformer', '2D', '2D']",E,"Jul 23, 2013",42,Generally unfavorable reviews,0,1,4,6.2,Mixed or average reviews,18.0,4,13,62.0,2013-07-23
The Stonecutter,Wii U,Brave Rock Games,"['Miscellaneous', 'Edutainment']",E,"Jun  4, 2015",0,No score yet,0,0,1,3.0,Generally unfavorable reviews,2.0,0,5,30.0,2015-06-04
The Swapper,Wii U,Facepalm Games,"['Action', 'Platformer', '2D']",E10+,"Nov  6, 2014",83,Generally favorable reviews,3,1,0,7.5,Generally favorable reviews,22.0,4,5,75.0,2014-11-06
The Swindle,Wii U,Size Five Games,"['Action', 'Platformer', '3D']",E10+,"Sep 10, 2015",72,Mixed or average reviews,2,3,0,0.0,No user score yet,2.0,0,0,0.0,2015-09-10
The Voice: I Want You,Wii U,"bitComposer Games, bitComposer","['Action', 'Miscellaneous', 'Rhythm', 'Music']",E10+,"Oct 21, 2014",0,No score yet,0,1,0,0.0,No user score yet,1.0,1,1,0.0,2014-10-21
The Walking Dead: Survival Instinct,Wii U,Terminal Reality,"['Action', 'Action Adventure', 'Shooter', 'Shooter', 'Survival', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']",M,"Mar 19, 2013",0,No score yet,0,0,3,4.6,Generally unfavorable reviews,15.0,7,27,46.0,2013-03-19
The Wonderful 101,Wii U,PlatinumGames,"['Action', 'General', 'General']",T,"Sep 15, 2013",78,Generally favorable reviews,52,23,0,8.6,Generally favorable reviews,472.0,34,40,86.0,2013-09-15
Thomas Was Alone,Wii U,Mike Bithell,"['Action', 'Platformer', '2D']",E,"Nov 25, 2014",79,Generally favorable reviews,2,2,0,7.7,Generally favorable reviews,11.0,3,1,77.0,2014-11-25
Tilelicious: Delicious Tiles,Wii U,Battleline Studios LLC,"['Action', 'Puzzle', 'General', 'Fighting', '2D']",E,"Apr 16, 2015",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2015-04-16
Tiny Galaxy,Wii U,Arcane Pixel Games,"['Action', 'General']",E10+,"Jul 16, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,1,0.0,2015-07-16
Titan's Tower,Wii U,RCMADIAX,"['Action', 'Arcade']",E,"Sep 22, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0,0.0,2016-09-22
TNT Racers: Nitro Machines Edition,Wii U,Keen Games,"['Driving', 'Racing', 'Arcade', 'Arcade', 'Automobile']",E,"Oct  3, 2013",62,Mixed or average reviews,0,5,0,6.4,Mixed or average reviews,9.0,6,4,64.0,2013-10-03
Toby: The Secret Mine,Wii U,Lukas Navratil,"['Action', 'Platformer', '2D']",E10+,"Jan 19, 2017",0,No score yet,0,3,0,0.0,No user score yet,0.0,1,0,0.0,2017-01-19
Toki Tori,Wii U,Two Tribes,"['Miscellaneous', 'Puzzle', 'Action', 'General']",E,"Nov  7, 2013",0,No score yet,1,2,0,6.9,Mixed or average reviews,9.0,3,3,69.0,2013-11-07
Toki Tori 2,Wii U,Two Tribes,"['Miscellaneous', 'Puzzle', 'Action', 'General', 'Puzzle', 'General']",E,"Apr  4, 2013",76,Generally favorable reviews,15,12,0,7.5,Generally favorable reviews,31.0,13,7,75.0,2013-04-04
Tokyo Mirage Sessions #FE,Wii U,Atlus,"['General', 'Fantasy', 'Role-Playing', 'Strategy', 'Turn-Based', 'Japanese-Style', 'General']",T,"Jun 24, 2016",80,Generally favorable reviews,48,14,0,7.8,Generally favorable reviews,313.0,33,63,78.0,2016-06-24
Tokyo Mirage Sessions #FE - EXPedition Hunter,Wii U,Atlus,"['Role-Playing', 'Japanese-Style']",T,"Jun 24, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-06-24
Tokyo Mirage Sessions #FE - Masterful Hunter,Wii U,Atlus,"['Role-Playing', 'Japanese-Style']",T,"Jun 24, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-06-24
Tokyo Mirage Sessions #FE - Savage Hunter,Wii U,Atlus,"['Role-Playing', 'Japanese-Style']",T,"Jun 24, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-06-24
Tokyo Mirage Sessions #FE - Tokyo Millennium Collection,Wii U,Atlus,"['Role-Playing', 'Japanese-Style']",T,"Jun 24, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-06-24
