title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
Microsoft Flight Simulator,Xbox Series X,Asobo Studio,"['Simulation', 'Flight', 'Civilian']",E,"Jul 27, 2021",90,Universal acclaim,34,0,0,7.9,Generally favorable reviews,457.0,32,105.0,79.0,2021-07-27
Microsoft Flight Simulator: 40th Anniversary,Xbox Series X,Asobo Studio,"['Simulation', 'Flight', 'Civilian']",E,"Nov 11, 2022",0,No score yet,0,0,0,0.0,No user score yet,2.0,0,0.0,0.0,2022-11-11
Microsoft Flight Simulator: Halo Infinite,Xbox Series X,Asobo Studio,"['Simulation', 'Flight', 'Civilian']",,"Jun 12, 2022",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-06-12
Mighty Goose,Xbox Series X,"Playism, Blastmode","['Action', 'Platformer', '2D']",E10+,"Jun  5, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-06-05
Milky Way Prince - The Vampire Star,Xbox Series X,Eyeguys,"['Adventure', 'Visual Novel']",,"Jun 21, 2022",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0.0,0.0,2022-06-21
Minecraft Dungeons,Xbox Series X,Xbox Game Studios,"['Role-Playing', 'Action RPG']",E10+,"Feb 25, 2021",0,No score yet,0,0,0,6.8,Mixed or average reviews,12.0,2,4.0,68.0,2021-02-25
Minecraft Legends,Xbox Series X,"Mojang AB, Blackbird Interactive","['Strategy', 'Real-Time', 'General']",E10+,"Apr 18, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-04-18
Miraculous: Rise of the Sphinx,Xbox Series X,"Magic Pockets, GameMill Entertainment","['Action Adventure', 'General']",E10+,"Oct 25, 2022",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0.0,0.0,2022-10-25
Missile Command: Recharged,Xbox Series X,"Atari SA, Adamvision Studios","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E10+,"Nov  1, 2022",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2022-11-01
Mixups by POWGI,Xbox Series X,Lightwood Games,"['Puzzle', 'Logic']",E,"Jun 16, 2021",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-06-16
MLB The Show 21,Xbox Series X,Sony Interactive Entertainment San Diego Studio,"['Sports', 'Team', 'Baseball', 'Sim']",E,"Apr 16, 2021",81,Generally favorable reviews,7,1,0,6.9,Mixed or average reviews,91.0,9,36.0,69.0,2021-04-16
MLB The Show 22,Xbox Series X,Sony Interactive Entertainment San Diego Studio,"['Sports', 'Team', 'Baseball', 'Sim']",E,"Apr  1, 2022",80,Generally favorable reviews,13,2,0,5.8,Mixed or average reviews,10.0,9,7.0,58.0,2022-04-01
MLB The Show 23,Xbox Series X,Sony Interactive Entertainment San Diego Studio,"['Sports', 'Team', 'Baseball', 'Sim']",E,"Mar 24, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-03-24
Monopoly Madness,Xbox Series X,Engine Software,"['Miscellaneous', 'Board / Card Game']",E,"Dec  9, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-12-09
Monster Energy Supercross - The Official Videogame 4,Xbox Series X,Milestone S.r.l,"['Racing', 'Arcade', 'Automobile']",E,"Mar 11, 2021",61,Mixed or average reviews,1,5,2,5.5,Mixed or average reviews,2.0,2,2.0,55.0,2021-03-11
Monster Energy Supercross - The Official Videogame 5,Xbox Series X,Milestone S.r.l,"['Racing', 'Simulation', 'Arcade', 'Automobile']",E,"Mar 14, 2022",75,Generally favorable reviews,4,3,0,1.0,Overwhelming dislike,0.0,1,6.0,10.0,2022-03-14
Monster Energy Supercross - The Official Videogame 6,Xbox Series X,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",E,"Mar  9, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-03-09
Monster Hunter Rise,Xbox Series X,Capcom,"['Role-Playing', 'Action RPG']",T,"Jan 20, 2023",87,Generally favorable reviews,13,0,0,2.5,Generally unfavorable reviews,33.0,8,102.0,25.0,2023-01-20
Monster Truck Championship,Xbox Series X,"Teyon, Maximum Games","['Simulation', 'Vehicle', 'Civilian']",E,"Mar 16, 2021",72,Mixed or average reviews,2,7,0,4.6,Generally unfavorable reviews,1.0,2,2.0,46.0,2021-03-16
Moonglow Bay,Xbox Series X,Bunnyhug,"['Strategy', 'General', 'Management', 'Business / Tycoon']",E,"Oct  7, 2021",79,Generally favorable reviews,7,4,0,4.8,Generally unfavorable reviews,3.0,2,4.0,48.0,2021-10-07
Moonscars,Xbox Series X,Black Mermaid,"['Action', 'Platformer', 'Metroidvania']",T,"Sep 27, 2022",0,No score yet,1,1,0,4.6,Generally unfavorable reviews,3.0,0,4.0,46.0,2022-09-27
Morkredd,Xbox Series X,Hyper Games,"['Puzzle', 'Action']",E,"Dec 10, 2020",60,Mixed or average reviews,1,4,0,5.7,Mixed or average reviews,4.0,1,2.0,57.0,2020-12-10
Mortal Kombat 11 Ultimate,Xbox Series X,NetherRealm Studios,"['Action', 'Fighting', '2D']",M,"Nov 17, 2020",88,Generally favorable reviews,5,0,0,7.0,Mixed or average reviews,29.0,1,10.0,70.0,2020-11-17
Mortal Kombat 11: Kombat Pack 2,Xbox Series X,NetherRealm Studios,"['Action', 'Fighting', '2D']",,"Nov 17, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-11-17
Mortal Shell: Enhanced Edition,Xbox Series X,Cold Symmetry,"['Role-Playing', 'Action RPG']",M,"Mar  4, 2021",0,No score yet,2,0,0,5.9,Mixed or average reviews,10.0,2,7.0,59.0,2021-03-04
Mortal Shell: The Virtuous Cycle,Xbox Series X,Cold Symmetry,"['Role-Playing', 'Action RPG']",M,"Aug 18, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-08-18
Mothmen 1966,Xbox Series X,LCB Game Studio,"['Adventure', 'Visual Novel']",M,"Jul 14, 2022",73,Mixed or average reviews,2,2,0,0.0,No user score yet,2.0,2,0.0,0.0,2022-07-14
Moto Roader MC,Xbox Series X,Ratalaika Games,"['Racing', 'Arcade', 'Automobile']",E10+,"Feb 25, 2022",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,2.0,0.0,2022-02-25
MotoGP 21,Xbox Series X,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",E,"Apr 22, 2021",77,Generally favorable reviews,7,4,0,0.0,No user score yet,2.0,0,0.0,0.0,2021-04-22
MotoGP 22,Xbox Series X,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",E,"Apr 21, 2022",81,Generally favorable reviews,9,2,0,5.0,Mixed or average reviews,2.0,1,2.0,50.0,2022-04-21
Mount & Blade II: Bannerlord,Xbox Series X,Taleworlds Entertainment,"['Role-Playing', 'Western-Style']",M,"Oct 25, 2022",73,Mixed or average reviews,6,3,0,7.1,Mixed or average reviews,6.0,1,2.0,71.0,2022-10-25
Mr. Driller: Drill Land,Xbox Series X,Bandai Namco Games,"['Puzzle', 'Action']",E,"Nov  4, 2021",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-11-04
Mr. Pumpkin 2: Kowloon walled city,Xbox Series X,E-Home Entertainment,"['Adventure', 'Point-and-Click']",E10+,"Sep 15, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-09-15
Mrs.Cat Between Worlds,Xbox Series X,EVEV01,"['Action', 'Platformer', '2D']",,"Jan 17, 2023",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2023-01-17
MultiVersus,Xbox Series X,Player First Games,"['Action', 'Fighting', '2D']",,"Jul 26, 2022",80,Generally favorable reviews,4,0,0,6.9,Mixed or average reviews,13.0,4,4.0,69.0,2022-07-26
Mundaun,Xbox Series X,Hidden Fields,"['Adventure', '3D', 'First-Person']",M,"Mar 16, 2021",0,No score yet,3,0,0,0.0,No user score yet,1.0,0,1.0,0.0,2021-03-16
Murder on the Marine Express,Xbox Series X,1564 Studio,"['Adventure', 'Visual Novel']",T,"Sep  1, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-09-01
Music Racer: Ultimate,Xbox Series X,AbstractArt,"['Racing', 'Arcade', 'Futuristic']",T,"Mar  4, 2022",50,Mixed or average reviews,0,3,2,0.0,No user score yet,0.0,0,1.0,0.0,2022-03-04
Musynx,Xbox Series X,I-Inferno,"['Action', 'Rhythm', 'Music']",E,"Jul 14, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-07-14
MX vs ATV Legends,Xbox Series X,Rainbow Studios,"['Racing', 'Arcade', 'Automobile']",E,"Jun 28, 2022",56,Mixed or average reviews,2,7,3,0.0,No user score yet,0.0,2,0.0,0.0,2022-06-28
MXGP 2020 - The Official Motocross Videogame,Xbox Series X,Milestone S.r.l,"['Racing', 'Arcade', 'Automobile']",E,"Jan 14, 2021",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-01-14
MXGP 2021 - The Official Motocross Videogame,Xbox Series X,Milestone S.r.l,"['Racing', 'Arcade', 'Automobile']",E,"Nov 30, 2021",75,Generally favorable reviews,3,1,0,0.0,No user score yet,1.0,0,1.0,0.0,2021-11-30
My Fantastic Ranch,Xbox Series X,Piece of Cake Studios,"['Strategy', 'Management', 'Business / Tycoon']",E,"Nov 17, 2022",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0.0,0.0,2022-11-17
My Friend Peppa Pig,Xbox Series X,PETOONS STUDIO SL,"['Adventure', 'General']",E,"Jan 21, 2022",0,No score yet,0,0,0,5.3,Mixed or average reviews,3.0,0,3.0,53.0,2022-01-21
My Friend Peppa Pig: Complete Edition,Xbox Series X,PETOONS STUDIO SL,"['Adventure', 'General']",E,"Aug 26, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-08-26
My Friend Peppa Pig: Pirate Adventures,Xbox Series X,Outright Games,"['Adventure', 'General']",E,"Mar 25, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-03-25
My Little Pony: A Maretime Bay Adventure,Xbox Series X,"Outright Games, Melbot Studios","['Action', 'General', 'Platformer', '3D']",E,"May 27, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-05-27
My Singing Monsters Playground,Xbox Series X,Big Blue Bubble Inc.,"['Miscellaneous', 'Party / Minigame']",E,"Nov  9, 2021",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0.0,0.0,2021-11-09
Myst,Xbox Series X,Cyan Worlds,"['Adventure', '3D', 'First-Person']",E,"Aug 26, 2021",0,No score yet,2,0,0,4.7,Generally unfavorable reviews,4.0,2,5.0,47.0,2021-08-26
NAPE RETROVERSE COLLECTION,Xbox Series X,NAPE GAMES,"['Miscellaneous', 'Compilation']",E,"Feb 10, 2022",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2022-02-10
Naraka: Bladepoint,Xbox Series X,24 Entertainment,"['Action', ""Beat-'Em-Up"", '3D']",T,"Jun 23, 2022",0,No score yet,1,2,0,7.5,Generally favorable reviews,27.0,0,8.0,75.0,2022-06-23
NASCAR 21: Ignition,Xbox Series X,Motorsport Games,"['Racing', 'Simulation', 'Automobile']",E,"Oct 28, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-10-28
NBA 2K21,Xbox Series X,Visual Concepts,"['Sports', 'Team', 'Basketball', 'Arcade']",E,"Nov 10, 2020",80,Generally favorable reviews,18,4,0,4.5,Generally unfavorable reviews,19.0,6,26.0,45.0,2020-11-10
NBA 2K22,Xbox Series X,Visual Concepts,"['Sports', 'Team', 'Basketball', 'Sim']",E,"Sep 10, 2021",76,Generally favorable reviews,11,7,0,4.1,Generally unfavorable reviews,13.0,11,27.0,41.0,2021-09-10
NBA 2K23,Xbox Series X,Visual Concepts,"['Sports', 'Team', 'Basketball', 'Sim']",E,"Sep  9, 2022",80,Generally favorable reviews,23,5,0,4.6,Generally unfavorable reviews,12.0,3,16.0,46.0,2022-09-09
Necromunda: Hired Gun,Xbox Series X,"Focus Home Interactive, Streum On Studio","['Action', 'Strategy', 'Turn-Based', 'Shooter', 'First-Person', 'Tactics', 'Arcade']",M,"Jun  1, 2021",56,Mixed or average reviews,0,9,2,5.3,Mixed or average reviews,5.0,1,4.0,53.0,2021-06-01
Need for Speed Unbound,Xbox Series X,Criterion Games,"['Racing', 'Arcade', 'Automobile']",T,"Dec  2, 2022",77,Generally favorable reviews,16,6,0,5.5,Mixed or average reviews,53.0,10,46.0,55.0,2022-12-02
Need for Speed: Hot Pursuit Remastered,Xbox Series X,Electronic Arts,"['Racing', 'Arcade', 'Automobile']",E10+,"Nov 19, 2020",0,No score yet,1,0,0,7.3,Mixed or average reviews,14.0,10,3.0,73.0,2020-11-19
Neon Chrome,Xbox Series X,10tons,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",T,"Dec  4, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-12-04
Neon Souls,Xbox Series X,Pickles Entertainment,"['Action', 'Platformer', '2D']",E10+,"Jan  6, 2023",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2023-01-06
NeonLore,Xbox Series X,Playstige Interactive,"['Adventure', '3D', 'First-Person']",M,"Apr 20, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-04-20
NERF Legends,Xbox Series X,"FUN Labs, GameMill Entertainment","['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Nov 19, 2021",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2021-11-19
New Joe & Mac: Caveman Ninja,Xbox Series X,Mr.  Nutz Studio,"['Action', 'Platformer', '2D']",,"Dec  1, 2022",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-12-01
New Tales from the Borderlands,Xbox Series X,Gearbox Software,"['Adventure', 'General']",M,"Oct 21, 2022",64,Mixed or average reviews,1,4,1,7.0,Mixed or average reviews,6.0,2,2.0,70.0,2022-10-21
Nexomon,Xbox Series X,VEWO Interactive Inc.,"['Role-Playing', 'Trainer']",E10+,"Sep 17, 2021",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-09-17
Next Space Rebels,Xbox Series X,Humble Games,"['Simulation', 'General', 'Space', 'Civilian']",M,"Nov 17, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-11-17
NHL 21,Xbox Series X,Electronic Arts,"['Sports', 'Team', 'Ice Hockey', 'Sim']",E10+,"Oct 13, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-10-13
NHL 22,Xbox Series X,Electronic Arts,"['Sports', 'Team', 'Ice Hockey', 'Sim']",E10+,"Oct 12, 2021",74,Mixed or average reviews,2,5,0,4.3,Generally unfavorable reviews,4.0,10,15.0,43.0,2021-10-12
NHL 23,Xbox Series X,"Electronic Arts, EA Vancouver","['Sports', 'Team', 'Ice Hockey', 'Sim']",E10+,"Oct 11, 2022",71,Mixed or average reviews,5,6,0,1.8,Overwhelming dislike,2.0,3,19.0,18.0,2022-10-11
NHL 94 Rewind,Xbox Series X,Electronic Arts,"['Sports', 'Team', 'Ice Hockey', 'Sim']",E,"Nov  4, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-04
NHRA Championship Drag Racing: Speed For All,Xbox Series X,Team6 Game Studios,"['Racing', 'Simulation', 'Other', 'Automobile']",E,"Aug 26, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-08-26
Ni no Kuni: Wrath of the White Witch Remastered,Xbox Series X,QLOC,"['Role-Playing', 'Japanese-Style']",E10+,"Sep 15, 2022",0,No score yet,1,0,0,6.8,Mixed or average reviews,3.0,1,1.0,68.0,2022-09-15
Nickelodeon All-Star Brawl,Xbox Series X,"Ludosity Interactive, Fair Play Labs","['Action', 'Miscellaneous', 'Fighting', 'Party / Minigame', '2D']",E10+,"Oct  5, 2021",71,Mixed or average reviews,3,9,0,6.6,Mixed or average reviews,8.0,3,5.0,66.0,2021-10-05
Nickelodeon All-Star Brawl: Garfield,Xbox Series X,Fair Play Labs,"['Action', 'Fighting', '2D']",,"Dec  9, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-12-09
Nickelodeon All-Star Brawl: Hugh Neutron Brawler Pack,Xbox Series X,GameMill Entertainment,"['Action', 'Fighting', '2D']",,"Aug  5, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-08-05
Nickelodeon All-Star Brawl: Jenny Brawler Pack,Xbox Series X,Ludosity Interactive,"['Action', 'Fighting', '2D']",E10+,"May 13, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-05-13
Nickelodeon All-Star Brawl: Universe Pack,Xbox Series X,"Ludosity Interactive, Fair Play Labs","['Action', 'Fighting', '2D']",E10+,"May 16, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-05-16
Nickelodeon Kart Racers 2: Grand Prix,Xbox Series X,Bamtang,"['Racing', 'Arcade', 'Automobile']",E,"Oct  6, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-10-06
Nickelodeon Kart Racers 3: Slime Speedway,Xbox Series X,Bamtang,"['Racing', 'Arcade', 'Automobile']",E,"Oct 14, 2022",68,Mixed or average reviews,2,3,0,0.0,No user score yet,1.0,0,1.0,0.0,2022-10-14
NieR Replicant ver.1.22474487139...,Xbox Series X,Toylogic,"['Role-Playing', 'Action RPG']",M,"Apr 23, 2021",0,No score yet,0,0,0,8.3,Generally favorable reviews,3.0,1,0.0,83.0,2021-04-23
Night Book,Xbox Series X,Good Gate Media,"['Adventure', 'General']",M,"Jul 27, 2021",0,No score yet,1,2,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-07-27
Night Lights,Xbox Series X,Meridian4,"['Action', 'Platformer', '2D']",E,"Nov 26, 2021",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0.0,0.0,2021-11-26
No Longer Home,Xbox Series X,Humble Grove,"['Adventure', 'General']",,"Oct  7, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-10-07
No More Heroes III,Xbox Series X,Grasshopper Manufacture,"['Action Adventure', 'General', 'Open-World']",M,"Oct 11, 2022",77,Generally favorable reviews,9,4,0,0.0,No user score yet,3.0,0,0.0,0.0,2022-10-11
Nobody Saves the World,Xbox Series X,DrinkBox Studios,"['Role-Playing', 'Action RPG']",T,"Jan 18, 2022",79,Generally favorable reviews,17,4,0,8.0,Generally favorable reviews,56.0,9,6.0,80.0,2022-01-18
Nobody Saves the World: Frozen Hearth,Xbox Series X,DrinkBox Studios,"['Role-Playing', 'Action RPG']",T,"Sep 13, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-09-13
NORCO,Xbox Series X,Geography of Robots,"['Adventure', 'Point-and-Click']",,"Nov 17, 2022",0,No score yet,1,1,0,7.9,Generally favorable reviews,5.0,0,2.0,79.0,2022-11-17
Nowhere Girl,Xbox Series X,Trainwreck Studios,"['Adventure', 'Visual Novel']",M,"Oct 27, 2021",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-10-27
Nummels,Xbox Series X,Plattnip,"['General', 'Puzzle', 'Action']",E10+,"Jun  8, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-06-08
Observer: System Redux,Xbox Series X,Bloober Team,"['Adventure', '3D', 'First-Person']",M,"Nov 10, 2020",79,Generally favorable reviews,21,8,0,7.1,Mixed or average reviews,19.0,0,6.0,71.0,2020-11-10
OddBallers,Xbox Series X,Game Swing,"['Miscellaneous', 'Party / Minigame']",E10+,"Jan 26, 2023",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0.0,0.0,2023-01-26
Oddworld: Soulstorm Enhanced Edition,Xbox Series X,Oddworld Inhabitants,"['Action Adventure', 'General']",T,"Nov 30, 2021",83,Generally favorable reviews,5,0,0,8.0,Generally favorable reviews,9.0,0,2.0,80.0,2021-11-30
OlliOlli World,Xbox Series X,roll7,"['Action', 'Platformer', '2D']",E10+,"Feb  8, 2022",85,Generally favorable reviews,20,0,0,6.6,Mixed or average reviews,11.0,3,5.0,66.0,2022-02-08
OlliOlli World: Finding the Flowzone,Xbox Series X,roll7,"['Action', 'Platformer', '2D']",,"Nov  2, 2022",0,No score yet,3,0,0,8.0,Generally favorable reviews,4.0,0,1.0,80.0,2022-11-02
OlliOlli World: VOID Riders,Xbox Series X,roll7,"['Action', 'Platformer', '2D']",,"Jun 15, 2022",84,Generally favorable reviews,4,0,0,8.3,Generally favorable reviews,6.0,0,1.0,83.0,2022-06-15
Olympic Games Tokyo 2020: The Official Video Game,Xbox Series X,Sega,"['Sports', 'Individual', 'Athletics']",E10+,"Jun 22, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-06-22
OMORI,Xbox Series X,OMOCAT,"['Role-Playing', 'General']",T,"Jun 17, 2022",0,No score yet,1,0,0,7.4,Mixed or average reviews,3.0,1,1.0,74.0,2022-06-17
One Escape,Xbox Series X,"BUG-Studio, Ratalaika Games","['Action', 'General', 'Platformer', '2D']",E10+,"Mar 26, 2021",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0.0,0.0,2021-03-26
One Gun Guy,Xbox Series X,Ritual Games,"['Action', 'Platformer', '2D']",E10+,"Mar  2, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-03-02
One Hand Clapping,Xbox Series X,Bad Dream Games,"['Action', 'Adventure', 'General', 'Platformer', '2D']",E,"Dec 14, 2021",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0.0,0.0,2021-12-14
One Piece Odyssey,Xbox Series X,"ILCA, Inc.","['Role-Playing', 'General', 'Japanese-Style']",T,"Jan 13, 2023",77,Generally favorable reviews,8,3,0,5.3,Mixed or average reviews,3.0,1,3.0,53.0,2023-01-13
One Step From Eden,Xbox Series X,Thomas Moon Kang,"['Strategy', 'Real-Time', 'Defense']",E10+,"Oct 31, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-10-31
One-Eyed Lee and the Dinner Party,Xbox Series X,"Ratalaika Games, DarkChibiShadow","['Adventure', 'Visual Novel']",M,"Aug 27, 2021",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-08-27
Onsen Master,Xbox Series X,Waking Oni,"['Strategy', 'Management', 'Business / Tycoon']",E,"Sep  1, 2022",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0.0,0.0,2022-09-01
Open Country,Xbox Series X,"FUN Labs, 505 Games","['Sports', 'Individual', 'Nature', 'Hunting']",T,"Sep 28, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-09-28
Operation: Tango,Xbox Series X,Clever Plays,"['Action Adventure', 'Linear']",E10+,"Jul  1, 2021",75,Generally favorable reviews,3,2,0,0.0,No user score yet,2.0,0,0.0,0.0,2021-07-01
Opus: Echo of Starsong - Full Bloom Edition,Xbox Series X,SIGONO INC.,"['Adventure', 'General']",,"Aug 25, 2022",0,No score yet,0,0,0,6.6,Mixed or average reviews,3.0,1,1.0,66.0,2022-08-25
Orbibot,Xbox Series X,PSGames,"['Puzzle', 'Action']",E,"Aug 20, 2021",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1.0,0.0,2021-08-20
orbit.industries,Xbox Series X,LAB132,"['Strategy', 'General', 'Management', 'Business / Tycoon']",E,"Apr 21, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-04-21
Orcs Must Die! 3,Xbox Series X,Robot Entertainment,"['Strategy', 'Real-Time', 'Defense']",T,"Jul 23, 2021",0,No score yet,2,1,0,0.0,No user score yet,2.0,0,0.0,0.0,2021-07-23
Orcs Must Die! 3 - Cold As Eyes,Xbox Series X,Robot Entertainment,"['Strategy', 'Real-Time', 'Defense']",T,"Nov 11, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-11
Ori and the Will of the Wisps,Xbox Series X,Moon Studios,"['Action', 'Platformer', '2D', '', 'Metroidvania']",E,"Nov 10, 2020",92,Universal acclaim,5,0,0,8.7,Generally favorable reviews,128.0,4,14.0,87.0,2020-11-10
Outbreak: Contagious Memories,Xbox Series X,Dead Drop Studios LLC,"['Action', 'Action Adventure', 'Shooter', 'Survival', 'First-Person', 'Arcade']",M,"Apr  6, 2022",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2022-04-06
Outbreak: Endless Nightmares,Xbox Series X,Dead Drop Studios LLC,"['Action Adventure', 'Survival']",M,"May 19, 2021",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2021-05-19
Outbreak: Lost Hope,Xbox Series X,"Dead Drop Studios LLC, Raiser Games","['Action Adventure', 'Survival']",M,"Feb 12, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-02-12
Outbreak: The New Nightmare - Definitive Edition,Xbox Series X,Dead Drop Studios LLC,"['Action Adventure', 'Survival']",M,"Jan 15, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-01-15
Outer Wilds,Xbox Series X,"Mobius Digital, LLC","['Action Adventure', 'Open-World']",E10+,"Sep 15, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-09-15
Outriders,Xbox Series X,People Can Fly,"['Action', 'Shooter', 'Third-Person', 'Arcade']",M,"Apr  1, 2021",73,Mixed or average reviews,25,12,1,7.1,Mixed or average reviews,245.0,40,84.0,71.0,2021-04-01
Outriders Worldslayer,Xbox Series X,People Can Fly,"['Action', 'Shooter', 'Third-Person', 'Arcade']",M,"Jun 30, 2022",78,Generally favorable reviews,8,1,0,6.3,Mixed or average reviews,2.0,1,1.0,63.0,2022-06-30
Outward: Definitive Edition,Xbox Series X,Nine Dots Studio,"['Action Adventure', 'Open-World']",M,"May 17, 2022",0,No score yet,0,1,0,3.3,Generally unfavorable reviews,1.0,0,3.0,33.0,2022-05-17
Overcooked! All You Can Eat,Xbox Series X,Ghost Town Games Ltd.,"['Miscellaneous', 'Compilation']",E,"Nov 10, 2020",0,No score yet,3,0,0,1.8,Overwhelming dislike,1.0,0,4.0,18.0,2020-11-10
Override 2: Super Mech League,Xbox Series X,Modus Studios Brazil,"['Action', 'General', 'Fighting', '3D']",T,"Dec 22, 2020",58,Mixed or average reviews,0,6,1,0.0,No user score yet,0.0,2,1.0,0.0,2020-12-22
Overrogue,Xbox Series X,EXE Create,"['Strategy', 'Turn-Based', 'Card Battle']",T,"Jul  7, 2022",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0.0,0.0,2022-07-07
Overwatch 2,Xbox Series X,Blizzard Entertainment,"['Action', 'Shooter', 'First-Person', 'Tactical']",T,"Oct  4, 2022",78,Generally favorable reviews,4,1,0,2.5,Generally unfavorable reviews,16.0,8,69.0,25.0,2022-10-04
